x,y,Magnitude,Direction,time
243.98046875,368.8359375,6.3203125,1.5707963267948966,2026-07-05 13:32:40.145574
243.98046875,375.15625,6.3203125,1.5707963267948966,2026-07-05 13:32:40.162300
243.27734375,381.4765625,6.359303017098749,1.6815892147702933,2026-07-05 13:32:40.163887
242.51953125,389.0390625,7.600374072054365,1.6706695410097063,2026-07-05 13:32:40.170248
241.76171875,396.6015625,7.600374072054365,1.6706695410097063,2026-07-05 13:32:40.177431
240.94921875,405.51171875,8.947124714086312,1.6617329047668725,2026-07-05 13:32:40.185437
238.89453125,420.91796875,15.542659997090468,1.7033810750617968,2026-07-05 13:32:40.193625
238.13671875,428.48046875,7.600374072054365,1.6706695410097063,2026-07-05 13:32:40.201865
238.13671875,442.09765625,13.6171875,1.5707963267948966,2026-07-05 13:32:40.209913
238.13671875,468.08984375,25.9921875,1.5707963267948966,2026-07-05 13:32:40.218151
238.13671875,483.49609375,15.40625,1.5707963267948966,2026-07-05 13:32:40.225967
238.13671875,498.90234375,15.40625,1.5707963267948966,2026-07-05 13:32:40.234409
238.13671875,514.30859375,15.40625,1.5707963267948966,2026-07-05 13:32:40.242402
240.1875,529.71484375,15.54214408625308,1.4384607054731102,2026-07-05 13:32:40.250578
243.4296875,547.015625,17.601954767738377,1.3855438044511192,2026-07-05 13:32:40.258838
246.671875,564.31640625,17.601954767738377,1.3855438044511192,2026-07-05 13:32:40.266847
249.9140625,581.6171875,17.601954767738377,1.3855438044511192,2026-07-05 13:32:40.274893
252.07421875,598.91796875,17.435117059680604,1.446580279030623,2026-07-05 13:32:40.282536
255.48046875,618.2265625,19.606741995166843,1.3961818331889726,2026-07-05 13:32:40.290695
257.75,637.53515625,19.441516522567515,1.453793224710003,2026-07-05 13:32:40.298749
259.26171875,645.09765625,7.712113836627514,1.373500101403813,2026-07-05 13:32:40.306833
261.3125,660.50390625,15.54214408625308,1.4384607054731102,2026-07-05 13:32:40.315190
263.1484375,672.44140625,12.077854642025887,1.4181961771150438,2026-07-05 13:32:40.323548
264.984375,684.37890625,12.077854642025887,1.4181961771150438,2026-07-05 13:32:40.331353
266.6015625,693.2890625,9.055726354609568,1.3912514808758685,2026-07-05 13:32:40.341201
267.41015625,702.19921875,8.94677082817891,1.4802945548588629,2026-07-05 13:32:40.347683
268.1640625,709.76171875,7.599985584446135,1.4714345325767195,2026-07-05 13:32:40.358181
268.6484375,712.19921875,2.4851610391733168,1.3746338119427963,2026-07-05 13:32:40.363748
269.296875,717.38671875,5.227870258662341,1.446441332248135,2026-07-05 13:32:40.374659
269.890625,721.55078125,4.206180638822619,1.4291619462062306,2026-07-05 13:32:40.380159
270.375,723.98828125,2.4851610391733168,1.3746338119427963,2026-07-05 13:32:40.391926
270.375,725.72265625,1.734375,1.5707963267948966,2026-07-05 13:32:40.396143
270.375,726.86328125,1.140625,1.5707963267948966,2026-07-05 13:32:40.409042
270.375,727.13671875,0.2734375,1.5707963267948966,2026-07-05 13:32:40.412663
270.375,727.41015625,0.2734375,1.5707963267948966,2026-07-05 13:32:40.425685
270.375,727.68359375,0.2734375,1.5707963267948966,2026-07-05 13:32:40.428780
270.375,727.453125,0.23046875,-1.5707963267948966,2026-07-05 13:32:40.478129
270.375,726.796875,0.65625,-1.5707963267948966,2026-07-05 13:32:40.485499
270.375,726.140625,0.65625,-1.5707963267948966,2026-07-05 13:32:40.493563
270.375,725.484375,0.65625,-1.5707963267948966,2026-07-05 13:32:40.501856
270.375,724.828125,0.65625,-1.5707963267948966,2026-07-05 13:32:40.509734
270.375,723.68359375,1.14453125,-1.5707963267948966,2026-07-05 13:32:40.518270
269.9921875,722.5390625,1.206854254822351,-1.8935704222875345,2026-07-05 13:32:40.527529
269.609375,721.39453125,1.206854254822351,-1.8935704222875345,2026-07-05 13:32:40.534027
269.171875,719.65625,1.7924921071239233,-1.81736061227155,2026-07-05 13:32:40.541820
268.734375,717.91796875,1.7924921071239233,-1.81736061227155,2026-07-05 13:32:40.550481
268.24609375,715.4765625,2.489755621871477,-1.7681918866447774,2026-07-05 13:32:40.561503
268.24609375,713.73828125,1.73828125,-1.5707963267948966,2026-07-05 13:32:40.566361
267.6484375,709.5703125,4.210600490920579,-1.7132181779921838,2026-07-05 13:32:40.575666
267.05078125,705.40234375,4.210600490920579,-1.7132181779921838,2026-07-05 13:32:40.582471
266.3984375,700.2109375,5.232231954023361,-1.6957995294182944,2026-07-05 13:32:40.590897
266.3984375,689.8359375,10.375,-1.5707963267948966,2026-07-05 13:32:40.598587
265.421875,676.21484375,13.65605613867691,-1.6423687300267475,2026-07-05 13:32:40.608062
264.01171875,645.20703125,31.039861093190645,-1.6162424637511703,2026-07-05 13:32:40.615081
264.01171875,611.5234375,33.68359375,-1.5707963267948966,2026-07-05 13:32:40.624606
264.01171875,572.16015625,39.36328125,-1.5707963267948966,2026-07-05 13:32:40.631129
264.01171875,529.7890625,42.37109375,-1.5707963267948966,2026-07-05 13:32:40.642754
264.01171875,512.484375,17.3046875,-1.5707963267948966,2026-07-05 13:32:40.647225
264.01171875,498.86328125,13.62109375,-1.5707963267948966,2026-07-05 13:32:40.659452
264.01171875,472.8671875,25.99609375,-1.5707963267948966,2026-07-05 13:32:40.663240
264.01171875,453.5546875,19.3125,-1.5707963267948966,2026-07-05 13:32:40.675892
264.01171875,447.23046875,6.32421875,-1.5707963267948966,2026-07-05 13:32:40.679594
264.01171875,436.85546875,10.375,-1.5707963267948966,2026-07-05 13:32:40.692599
264.01171875,429.2890625,7.56640625,-1.5707963267948966,2026-07-05 13:32:40.696311
264.01171875,424.09765625,5.19140625,-1.5707963267948966,2026-07-05 13:32:40.709211
264.01171875,422.359375,1.73828125,-1.5707963267948966,2026-07-05 13:32:40.713164
264.01171875,420.62109375,1.73828125,-1.5707963267948966,2026-07-05 13:32:40.724984
264.01171875,419.96484375,0.65625,-1.5707963267948966,2026-07-05 13:32:40.728170
264.01171875,419.6875,0.27734375,-1.5707963267948966,2026-07-05 13:32:40.736441
264.01171875,419.41015625,0.27734375,-1.5707963267948966,2026-07-05 13:32:40.744235
264.5234375,419.41015625,0.51171875,0.0,2026-07-05 13:32:40.768929
266.9609375,419.41015625,2.4375,0.0,2026-07-05 13:32:40.776530
274.5234375,419.41015625,7.5625,0.0,2026-07-05 13:32:40.785022
