x,y,Magnitude,Direction,time
334.71484375,426.828125,0.9722718241315028,-0.7853981633974483,2026-07-09 17:21:55.765094
335.40234375,426.140625,0.9722718241315028,-0.7853981633974483,2026-07-09 17:21:55.773681
336.77734375,425.453125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.776750
337.46484375,424.765625,0.9722718241315028,-0.7853981633974483,2026-07-09 17:21:55.777805
338.83984375,424.078125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.778848
339.52734375,423.390625,0.9722718241315028,-0.7853981633974483,2026-07-09 17:21:55.779635
340.90234375,422.703125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.780335
342.27734375,422.015625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.781007
343.65234375,421.328125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.781605
344.33984375,420.640625,0.9722718241315028,-0.7853981633974483,2026-07-09 17:21:55.782188
345.71484375,419.953125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.782761
347.08984375,419.265625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.783342
348.46484375,418.578125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.783841
349.83984375,417.890625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.784300
351.21484375,417.203125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.784802
352.58984375,416.515625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.785256
353.96484375,415.140625,1.9445436482630056,-0.7853981633974483,2026-07-09 17:21:55.785996
355.33984375,414.453125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.786452
356.71484375,413.765625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.786897
358.08984375,413.078125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.787345
359.46484375,412.390625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.787789
360.83984375,411.703125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.788598
362.21484375,410.328125,1.9445436482630056,-0.7853981633974483,2026-07-09 17:21:55.789237
364.27734375,409.640625,2.174065891365761,-0.3217505543966422,2026-07-09 17:21:55.789707
365.65234375,408.265625,1.9445436482630056,-0.7853981633974483,2026-07-09 17:21:55.790139
367.02734375,407.578125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.790555
369.08984375,406.890625,2.174065891365761,-0.3217505543966422,2026-07-09 17:21:55.790978
370.46484375,405.515625,1.9445436482630056,-0.7853981633974483,2026-07-09 17:21:55.791588
371.83984375,404.828125,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.792081
373.21484375,403.453125,1.9445436482630056,-0.7853981633974483,2026-07-09 17:21:55.792551
375.27734375,402.765625,2.174065891365761,-0.3217505543966422,2026-07-09 17:21:55.792976
377.33984375,402.078125,2.174065891365761,-0.3217505543966422,2026-07-09 17:21:55.793398
378.71484375,401.390625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.793792
380.77734375,400.703125,2.174065891365761,-0.3217505543966422,2026-07-09 17:21:55.794196
382.15234375,399.328125,1.9445436482630056,-0.7853981633974483,2026-07-09 17:21:55.794870
384.21484375,397.953125,2.4788165018814925,-0.5880026035475675,2026-07-09 17:21:55.795806
386.27734375,397.265625,2.174065891365761,-0.3217505543966422,2026-07-09 17:21:55.796873
387.65234375,395.890625,1.9445436482630056,-0.7853981633974483,2026-07-09 17:21:55.797832
389.71484375,395.203125,2.174065891365761,-0.3217505543966422,2026-07-09 17:21:55.802049
391.08984375,394.515625,1.5372967345311055,-0.4636476090008061,2026-07-09 17:21:55.802631
