x,y,Magnitude,Direction,time
752.66796875,147.48046875,0.6875,0.0,2026-07-09 17:15:34.767293
754.04296875,147.48046875,1.375,0.0,2026-07-09 17:15:34.768329
754.73046875,147.48046875,0.6875,0.0,2026-07-09 17:15:34.769304
755.41796875,146.79296875,0.9722718241315028,-0.7853981633974483,2026-07-09 17:15:34.770321
756.10546875,146.79296875,0.6875,0.0,2026-07-09 17:15:34.771321
756.79296875,146.79296875,0.6875,0.0,2026-07-09 17:15:34.773904
758.16796875,146.79296875,1.375,0.0,2026-07-09 17:15:34.774277
758.85546875,146.79296875,0.6875,0.0,2026-07-09 17:15:34.774641
759.54296875,146.10546875,0.9722718241315028,-0.7853981633974483,2026-07-09 17:15:34.775308
760.91796875,146.10546875,1.375,0.0,2026-07-09 17:15:34.776287
762.29296875,146.10546875,1.375,0.0,2026-07-09 17:15:34.777289
762.98046875,146.10546875,0.6875,0.0,2026-07-09 17:15:34.778280
763.66796875,146.10546875,0.6875,0.0,2026-07-09 17:15:34.779315
765.04296875,146.10546875,1.375,0.0,2026-07-09 17:15:34.780311
765.73046875,145.41796875,0.9722718241315028,-0.7853981633974483,2026-07-09 17:15:34.781333
766.41796875,145.41796875,0.6875,0.0,2026-07-09 17:15:34.782312
767.10546875,145.41796875,0.6875,0.0,2026-07-09 17:15:34.783303
768.48046875,145.41796875,1.375,0.0,2026-07-09 17:15:34.784285
769.85546875,145.41796875,1.375,0.0,2026-07-09 17:15:34.785291
771.23046875,145.41796875,1.375,0.0,2026-07-09 17:15:34.786296
771.91796875,144.73046875,0.9722718241315028,-0.7853981633974483,2026-07-09 17:15:34.787288
772.60546875,144.73046875,0.6875,0.0,2026-07-09 17:15:34.790753
773.98046875,144.73046875,1.375,0.0,2026-07-09 17:15:34.791142
774.66796875,144.73046875,0.6875,0.0,2026-07-09 17:15:34.791495
776.04296875,144.73046875,1.375,0.0,2026-07-09 17:15:34.791858
776.73046875,144.04296875,0.9722718241315028,-0.7853981633974483,2026-07-09 17:15:34.792309
778.10546875,144.04296875,1.375,0.0,2026-07-09 17:15:34.793323
779.48046875,144.04296875,1.375,0.0,2026-07-09 17:15:34.794261
780.16796875,144.04296875,0.6875,0.0,2026-07-09 17:15:34.795314
780.85546875,144.04296875,0.6875,0.0,2026-07-09 17:15:34.796272
782.23046875,144.04296875,1.375,0.0,2026-07-09 17:15:34.797248
783.60546875,144.04296875,1.375,0.0,2026-07-09 17:15:34.798335
784.29296875,143.35546875,0.9722718241315028,-0.7853981633974483,2026-07-09 17:15:34.799294
784.98046875,143.35546875,0.6875,0.0,2026-07-09 17:15:34.800237
786.35546875,143.35546875,1.375,0.0,2026-07-09 17:15:34.801277
787.73046875,143.35546875,1.375,0.0,2026-07-09 17:15:34.802328
789.10546875,143.35546875,1.375,0.0,2026-07-09 17:15:34.803285
789.79296875,143.35546875,0.6875,0.0,2026-07-09 17:15:34.804415
791.16796875,142.66796875,1.5372967345311055,-0.4636476090008061,2026-07-09 17:15:34.806605
791.85546875,142.66796875,0.6875,0.0,2026-07-09 17:15:34.807112
793.23046875,142.66796875,1.375,0.0,2026-07-09 17:15:34.807596
793.91796875,142.66796875,0.6875,0.0,2026-07-09 17:15:34.808251
795.29296875,142.66796875,1.375,0.0,2026-07-09 17:15:34.809398
796.66796875,142.66796875,1.375,0.0,2026-07-09 17:15:34.810250
797.35546875,142.66796875,0.6875,0.0,2026-07-09 17:15:34.811298
798.73046875,142.66796875,1.375,0.0,2026-07-09 17:15:34.812296
799.41796875,142.66796875,0.6875,0.0,2026-07-09 17:15:34.813215
800.79296875,142.66796875,1.375,0.0,2026-07-09 17:15:34.814311
801.48046875,142.66796875,0.6875,0.0,2026-07-09 17:15:34.815289
802.85546875,142.66796875,1.375,0.0,2026-07-09 17:15:34.816303
804.23046875,142.66796875,1.375,0.0,2026-07-09 17:15:34.817288
805.60546875,141.98046875,1.5372967345311055,-0.4636476090008061,2026-07-09 17:15:34.818292
806.29296875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.819282
807.66796875,141.98046875,1.375,0.0,2026-07-09 17:15:34.820283
808.35546875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.823330
809.73046875,141.98046875,1.375,0.0,2026-07-09 17:15:34.823778
810.41796875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.824125
811.79296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.824504
813.16796875,141.98046875,1.375,0.0,2026-07-09 17:15:34.825300
814.54296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.826295
815.23046875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.827297
816.60546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.828224
817.29296875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.829219
818.66796875,141.98046875,1.375,0.0,2026-07-09 17:15:34.830316
820.04296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.831285
820.73046875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.832266
822.10546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.833321
823.48046875,141.98046875,1.375,0.0,2026-07-09 17:15:34.834281
824.85546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.835286
825.54296875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.836274
826.91796875,141.98046875,1.375,0.0,2026-07-09 17:15:34.837281
828.29296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.839746
828.98046875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.840230
830.35546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.840669
831.73046875,141.98046875,1.375,0.0,2026-07-09 17:15:34.841311
833.10546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.842296
834.48046875,141.98046875,1.375,0.0,2026-07-09 17:15:34.843231
835.16796875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.844238
836.54296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.845277
837.91796875,141.98046875,1.375,0.0,2026-07-09 17:15:34.846290
839.29296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.847240
839.98046875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.848304
841.35546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.849293
842.73046875,141.98046875,1.375,0.0,2026-07-09 17:15:34.850279
844.10546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.851288
845.48046875,141.98046875,1.375,0.0,2026-07-09 17:15:34.852344
846.85546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.853287
848.23046875,141.98046875,1.375,0.0,2026-07-09 17:15:34.854303
848.91796875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.856348
850.29296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.856763
851.66796875,141.98046875,1.375,0.0,2026-07-09 17:15:34.857350
853.04296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.858232
854.41796875,141.98046875,1.375,0.0,2026-07-09 17:15:34.859299
855.79296875,141.98046875,1.375,0.0,2026-07-09 17:15:34.860289
856.48046875,141.98046875,0.6875,0.0,2026-07-09 17:15:34.861284
857.85546875,141.98046875,1.375,0.0,2026-07-09 17:15:34.862270
859.23046875,142.66796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.863282
860.60546875,142.66796875,1.375,0.0,2026-07-09 17:15:34.864286
861.29296875,142.66796875,0.6875,0.0,2026-07-09 17:15:34.865215
862.66796875,142.66796875,1.375,0.0,2026-07-09 17:15:34.866456
864.04296875,142.66796875,1.375,0.0,2026-07-09 17:15:34.867283
865.41796875,142.66796875,1.375,0.0,2026-07-09 17:15:34.868335
866.79296875,142.66796875,1.375,0.0,2026-07-09 17:15:34.869279
868.16796875,142.66796875,1.375,0.0,2026-07-09 17:15:34.870287
869.54296875,142.66796875,1.375,0.0,2026-07-09 17:15:34.871275
870.91796875,143.35546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.873003
871.60546875,143.35546875,0.6875,0.0,2026-07-09 17:15:34.873662
872.98046875,143.35546875,1.375,0.0,2026-07-09 17:15:34.874326
874.35546875,143.35546875,1.375,0.0,2026-07-09 17:15:34.875363
875.73046875,143.35546875,1.375,0.0,2026-07-09 17:15:34.876285
877.10546875,143.35546875,1.375,0.0,2026-07-09 17:15:34.877221
878.48046875,143.35546875,1.375,0.0,2026-07-09 17:15:34.878424
879.85546875,143.35546875,1.375,0.0,2026-07-09 17:15:34.879339
881.23046875,144.04296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.880227
882.60546875,144.04296875,1.375,0.0,2026-07-09 17:15:34.881401
883.98046875,144.04296875,1.375,0.0,2026-07-09 17:15:34.882339
885.35546875,144.04296875,1.375,0.0,2026-07-09 17:15:34.883240
886.73046875,144.04296875,1.375,0.0,2026-07-09 17:15:34.884251
887.41796875,144.73046875,0.9722718241315028,0.7853981633974483,2026-07-09 17:15:34.885265
888.79296875,144.73046875,1.375,0.0,2026-07-09 17:15:34.886293
890.16796875,144.73046875,1.375,0.0,2026-07-09 17:15:34.887313
891.54296875,144.73046875,1.375,0.0,2026-07-09 17:15:34.890173
892.91796875,145.41796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.890627
894.29296875,145.41796875,1.375,0.0,2026-07-09 17:15:34.891021
895.66796875,145.41796875,1.375,0.0,2026-07-09 17:15:34.891534
897.73046875,145.41796875,2.0625,0.0,2026-07-09 17:15:34.892317
898.41796875,145.41796875,0.6875,0.0,2026-07-09 17:15:34.893301
899.79296875,145.41796875,1.375,0.0,2026-07-09 17:15:34.894227
901.16796875,146.10546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.895567
902.54296875,146.10546875,1.375,0.0,2026-07-09 17:15:34.896340
903.91796875,146.79296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.897337
905.29296875,146.79296875,1.375,0.0,2026-07-09 17:15:34.898310
906.66796875,146.79296875,1.375,0.0,2026-07-09 17:15:34.899300
908.73046875,147.48046875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.900279
910.10546875,147.48046875,1.375,0.0,2026-07-09 17:15:34.901277
910.79296875,147.48046875,0.6875,0.0,2026-07-09 17:15:34.902281
912.16796875,148.16796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.903317
913.54296875,148.16796875,1.375,0.0,2026-07-09 17:15:34.904315
915.60546875,148.16796875,2.0625,0.0,2026-07-09 17:15:34.907575
916.98046875,148.85546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.908012
918.35546875,148.85546875,1.375,0.0,2026-07-09 17:15:34.908400
920.41796875,148.85546875,2.0625,0.0,2026-07-09 17:15:34.908784
921.79296875,149.54296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.909376
923.16796875,149.54296875,1.375,0.0,2026-07-09 17:15:34.910241
924.54296875,150.23046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.911470
925.91796875,150.23046875,1.375,0.0,2026-07-09 17:15:34.912317
927.29296875,150.23046875,1.375,0.0,2026-07-09 17:15:34.913300
928.66796875,150.91796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.914318
930.04296875,150.91796875,1.375,0.0,2026-07-09 17:15:34.915277
931.41796875,151.60546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.916314
933.48046875,151.60546875,2.0625,0.0,2026-07-09 17:15:34.917295
934.85546875,151.60546875,1.375,0.0,2026-07-09 17:15:34.918288
936.23046875,152.29296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.919290
937.60546875,152.98046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.920290
938.98046875,152.98046875,1.375,0.0,2026-07-09 17:15:34.921294
941.04296875,152.98046875,2.0625,0.0,2026-07-09 17:15:34.923901
942.41796875,153.66796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.924383
943.79296875,153.66796875,1.375,0.0,2026-07-09 17:15:34.924784
945.85546875,154.35546875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.925286
947.23046875,154.35546875,1.375,0.0,2026-07-09 17:15:34.926236
948.60546875,155.04296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.927317
949.98046875,155.73046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.928255
951.35546875,155.73046875,1.375,0.0,2026-07-09 17:15:34.929329
953.41796875,155.73046875,2.0625,0.0,2026-07-09 17:15:34.930236
954.79296875,156.41796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.931267
956.16796875,156.41796875,1.375,0.0,2026-07-09 17:15:34.932336
958.23046875,157.10546875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.933225
959.60546875,157.10546875,1.375,0.0,2026-07-09 17:15:34.934234
