x,y,Magnitude,Direction,time
1255.2890625,837.59765625,6.149186938124422,-2.677945044588987,2026-07-09 17:24:43.719223
1249.7890625,834.16015625,6.485862028288915,-2.5829933382462307,2026-07-09 17:24:43.727762
1243.6015625,831.41015625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.730302
1238.1015625,827.97265625,6.485862028288915,-2.5829933382462307,2026-07-09 17:24:43.731601
1231.2265625,824.53515625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.732383
1225.0390625,821.09765625,7.078245721928563,-2.6344941491974563,2026-07-09 17:24:43.733399
1218.1640625,817.66015625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.734182
1212.6640625,814.22265625,6.485862028288915,-2.5829933382462307,2026-07-09 17:24:43.734896
1205.7890625,810.78515625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.735918
1199.6015625,808.03515625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.736553
1193.4140625,804.59765625,7.078245721928563,-2.6344941491974563,2026-07-09 17:24:43.737112
1186.5390625,801.16015625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.737624
1180.3515625,798.41015625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.738284
1173.4765625,794.28515625,8.017558855412288,-2.601173153319209,2026-07-09 17:24:43.738968
1166.6015625,791.53515625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.739491
1159.7265625,788.09765625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.740034
1152.8515625,784.66015625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.740524
1145.9765625,781.22265625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.741001
1138.4140625,777.78515625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.741501
1131.5390625,774.34765625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.742120
1124.6640625,770.91015625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.742656
1118.4765625,768.16015625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.743214
1110.9140625,764.72265625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.743701
1103.3515625,761.28515625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.744137
1096.4765625,757.84765625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.744538
1088.9140625,754.41015625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.744935
1082.0390625,751.66015625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.745322
1074.4765625,748.22265625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.745743
1067.6015625,745.47265625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.746128
1060.0390625,742.03515625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.746536
1053.1640625,738.59765625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.746916
1045.6015625,735.84765625,8.046981188619743,-2.7928216500058864,2026-07-09 17:24:43.747302
1038.0390625,732.41015625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.747684
1030.4765625,729.66015625,8.046981188619743,-2.7928216500058864,2026-07-09 17:24:43.749885
1022.9140625,726.91015625,8.046981188619743,-2.7928216500058864,2026-07-09 17:24:43.750431
1015.3515625,723.47265625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.750895
1008.4765625,720.72265625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.751330
1000.9140625,717.28515625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.751767
993.3515625,713.84765625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.752213
985.7890625,710.41015625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.752619
978.9140625,707.66015625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.753341
970.6640625,704.22265625,8.9375,-2.746801533890032,2026-07-09 17:24:43.754416
964.4765625,701.47265625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.755358
957.6015625,698.72265625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.756442
950.7265625,695.97265625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.757364
943.8515625,692.53515625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.758531
936.2890625,689.09765625,8.307094106846268,-2.714965160462917,2026-07-09 17:24:43.759303
929.4140625,686.34765625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.760507
922.5390625,684.28515625,7.177710724876003,-2.8501358591119264,2026-07-09 17:24:43.761492
915.6640625,680.84765625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.762308
908.7890625,678.09765625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.767663
902.6015625,675.34765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.768070
896.4140625,672.59765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.768451
889.5390625,669.84765625,7.404601609809943,-2.761086276477428,2026-07-09 17:24:43.769020
883.3515625,667.09765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.769528
877.1640625,664.34765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.769941
870.2890625,660.91015625,7.686483672655527,-2.677945044588987,2026-07-09 17:24:43.770327
864.7890625,658.84765625,5.874002574905803,-2.782821983319221,2026-07-09 17:24:43.770698
858.6015625,656.09765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.771412
853.1015625,653.34765625,6.149186938124422,-2.677945044588987,2026-07-09 17:24:43.772365
846.9140625,650.59765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.773348
841.4140625,647.84765625,6.149186938124422,-2.677945044588987,2026-07-09 17:24:43.774429
835.2265625,645.09765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.775351
829.7265625,642.34765625,6.149186938124422,-2.677945044588987,2026-07-09 17:24:43.776397
824.2265625,639.59765625,6.149186938124422,-2.677945044588987,2026-07-09 17:24:43.777404
818.7265625,636.16015625,6.485862028288915,-2.5829933382462307,2026-07-09 17:24:43.778419
813.9140625,634.09765625,5.235844010281437,-2.7367008673047097,2026-07-09 17:24:43.782703
808.4140625,631.34765625,6.149186938124422,-2.677945044588987,2026-07-09 17:24:43.783064
803.6015625,628.59765625,5.5428022019552525,-2.62244653934327,2026-07-09 17:24:43.783397
798.7890625,625.84765625,5.5428022019552525,-2.62244653934327,2026-07-09 17:24:43.783834
793.9765625,623.09765625,5.5428022019552525,-2.62244653934327,2026-07-09 17:24:43.784233
787.7890625,620.34765625,6.771089738734822,-2.723368324010564,2026-07-09 17:24:43.784607
783.6640625,618.28515625,4.611890203593316,-2.677945044588987,2026-07-09 17:24:43.785363
778.8515625,615.53515625,5.5428022019552525,-2.62244653934327,2026-07-09 17:24:43.786386
774.0390625,612.78515625,5.5428022019552525,-2.62244653934327,2026-07-09 17:24:43.787377
769.9140625,610.72265625,4.611890203593316,-2.677945044588987,2026-07-09 17:24:43.788418
765.7890625,607.97265625,4.957633003762985,-2.5535900500422257,2026-07-09 17:24:43.789385
761.6640625,605.22265625,4.957633003762985,-2.5535900500422257,2026-07-09 17:24:43.790422
756.8515625,603.16015625,5.235844010281437,-2.7367008673047097,2026-07-09 17:24:43.791429
752.7265625,600.41015625,4.957633003762985,-2.5535900500422257,2026-07-09 17:24:43.792367
748.6015625,598.34765625,4.611890203593316,-2.677945044588987,2026-07-09 17:24:43.793421
745.1640625,594.91015625,4.861359120657514,-2.356194490192345,2026-07-09 17:24:43.794424
741.0390625,592.84765625,4.611890203593316,-2.677945044588987,2026-07-09 17:24:43.795400
737.6015625,590.78515625,4.008779427706144,-2.601173153319209,2026-07-09 17:24:43.798715
734.1640625,588.72265625,4.008779427706144,-2.601173153319209,2026-07-09 17:24:43.799079
730.0390625,585.97265625,4.957633003762985,-2.5535900500422257,2026-07-09 17:24:43.799406
726.6015625,583.22265625,4.402147913235083,-2.4668517113662407,2026-07-09 17:24:43.799858
723.1640625,581.84765625,3.7023008049049717,-2.761086276477428,2026-07-09 17:24:43.800378
719.7265625,579.78515625,4.008779427706144,-2.601173153319209,2026-07-09 17:24:43.801393
716.9765625,577.03515625,3.8890872965260113,-2.356194490192345,2026-07-09 17:24:43.802377
713.5390625,575.66015625,3.7023008049049717,-2.761086276477428,2026-07-09 17:24:43.803375
710.7890625,573.59765625,3.4375,-2.498091544796509,2026-07-09 17:24:43.804377
708.0390625,571.53515625,3.4375,-2.498091544796509,2026-07-09 17:24:43.805385
705.2890625,569.47265625,3.4375,-2.498091544796509,2026-07-09 17:24:43.806429
702.5390625,568.09765625,3.074593469062211,-2.677945044588987,2026-07-09 17:24:43.807404
699.7890625,566.72265625,3.074593469062211,-2.677945044588987,2026-07-09 17:24:43.808395
697.0390625,565.34765625,3.074593469062211,-2.677945044588987,2026-07-09 17:24:43.809425
694.2890625,563.28515625,3.4375,-2.498091544796509,2026-07-09 17:24:43.810371
692.2265625,561.91015625,2.4788165018814925,-2.5535900500422257,2026-07-09 17:24:43.811424
690.1640625,560.53515625,2.4788165018814925,-2.5535900500422257,2026-07-09 17:24:43.812425
688.1015625,559.16015625,2.4788165018814925,-2.5535900500422257,2026-07-09 17:24:43.815232
686.0390625,557.78515625,2.4788165018814925,-2.5535900500422257,2026-07-09 17:24:43.815616
683.9765625,556.41015625,2.4788165018814925,-2.5535900500422257,2026-07-09 17:24:43.816076
681.9140625,555.03515625,2.4788165018814925,-2.5535900500422257,2026-07-09 17:24:43.816476
680.5390625,553.66015625,1.9445436482630056,-2.356194490192345,2026-07-09 17:24:43.817387
678.4765625,552.28515625,2.4788165018814925,-2.5535900500422257,2026-07-09 17:24:43.818368
676.4140625,551.59765625,2.174065891365761,-2.819842099193151,2026-07-09 17:24:43.819393
675.0390625,550.91015625,1.5372967345311055,-2.677945044588987,2026-07-09 17:24:43.820369
673.6640625,550.22265625,1.5372967345311055,-2.677945044588987,2026-07-09 17:24:43.821410
672.2890625,549.53515625,1.5372967345311055,-2.677945044588987,2026-07-09 17:24:43.822399
670.9140625,548.84765625,1.5372967345311055,-2.677945044588987,2026-07-09 17:24:43.823384
669.5390625,547.47265625,1.9445436482630056,-2.356194490192345,2026-07-09 17:24:43.824373
668.8515625,546.78515625,0.9722718241315028,-2.356194490192345,2026-07-09 17:24:43.825343
667.4765625,546.09765625,1.5372967345311055,-2.677945044588987,2026-07-09 17:24:43.826335
666.7890625,545.41015625,0.9722718241315028,-2.356194490192345,2026-07-09 17:24:43.827403
665.4140625,544.72265625,1.5372967345311055,-2.677945044588987,2026-07-09 17:24:43.828386
664.7265625,544.72265625,0.6875,3.141592653589793,2026-07-09 17:24:43.832036
664.0390625,544.03515625,0.9722718241315028,-2.356194490192345,2026-07-09 17:24:43.832389
662.6640625,543.34765625,1.5372967345311055,-2.677945044588987,2026-07-09 17:24:43.832806
661.9765625,543.34765625,0.6875,3.141592653589793,2026-07-09 17:24:43.833203
661.2890625,543.34765625,0.6875,3.141592653589793,2026-07-09 17:24:43.833581
660.6015625,542.66015625,0.9722718241315028,-2.356194490192345,2026-07-09 17:24:43.834380
659.9140625,542.66015625,0.6875,3.141592653589793,2026-07-09 17:24:43.835405
659.2265625,542.66015625,0.6875,3.141592653589793,2026-07-09 17:24:43.836347
658.5390625,541.97265625,0.9722718241315028,-2.356194490192345,2026-07-09 17:24:43.838347
657.8515625,541.97265625,0.6875,3.141592653589793,2026-07-09 17:24:43.840527
657.1640625,541.97265625,0.6875,3.141592653589793,2026-07-09 17:24:43.842509
656.4765625,541.97265625,0.6875,3.141592653589793,2026-07-09 17:24:43.845507
655.7890625,541.97265625,0.6875,3.141592653589793,2026-07-09 17:24:43.851708
656.4765625,541.97265625,0.6875,0.0,2026-07-09 17:24:43.874933
657.1640625,541.97265625,0.6875,0.0,2026-07-09 17:24:43.875468
657.1640625,542.66015625,0.6875,1.5707963267948966,2026-07-09 17:24:43.876596
657.8515625,542.66015625,0.6875,0.0,2026-07-09 17:24:43.877380
658.5390625,543.34765625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.883257
659.2265625,544.03515625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.883766
659.9140625,544.03515625,0.6875,0.0,2026-07-09 17:24:43.884306
659.9140625,544.72265625,0.6875,1.5707963267948966,2026-07-09 17:24:43.884789
660.6015625,545.41015625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.885279
661.2890625,546.09765625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.885762
661.9765625,546.78515625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.886173
662.6640625,547.47265625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.886625
664.0390625,548.16015625,1.5372967345311055,0.4636476090008061,2026-07-09 17:24:43.887351
665.4140625,548.84765625,1.5372967345311055,0.4636476090008061,2026-07-09 17:24:43.888456
666.1015625,549.53515625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.889420
667.4765625,550.22265625,1.5372967345311055,0.4636476090008061,2026-07-09 17:24:43.890427
668.1640625,550.91015625,0.9722718241315028,0.7853981633974483,2026-07-09 17:24:43.891502
669.5390625,552.28515625,1.9445436482630056,0.7853981633974483,2026-07-09 17:24:43.892330
670.9140625,552.97265625,1.5372967345311055,0.4636476090008061,2026-07-09 17:24:43.893497
672.9765625,554.34765625,2.4788165018814925,0.5880026035475675,2026-07-09 17:24:43.894337
675.0390625,555.72265625,2.4788165018814925,0.5880026035475675,2026-07-09 17:24:43.895479
676.4140625,557.09765625,1.9445436482630056,0.7853981633974483,2026-07-09 17:24:43.896554
678.4765625,558.47265625,2.4788165018814925,0.5880026035475675,2026-07-09 17:24:43.897353
680.5390625,559.16015625,2.174065891365761,0.3217505543966422,2026-07-09 17:24:43.898517
681.9140625,560.53515625,1.9445436482630056,0.7853981633974483,2026-07-09 17:24:43.899332
